star,date,info,content
평점5,23.04.13.,컬러(256GB): 256그린,핸폰바꾸니 너무좋네요ㅋㅋ잘쓰겠습니다
평점5,23.07.11.,선택: 갤럭시 S23 256GB (라벤더),크기도 작아서 가방에 쏙들어가니 좋아요
평점5,23.04.08.,선택: 갤럭시 S23 256GB (팬텀블랙),아들 폰이 고장나서 저렴하게 잘샀어요
평점4,23.09.13.,용량: S23 256GB / 색상: 라벤더,좋아요 배송도 빠르고 색감도 이쁘네요
평점5,23.05.31.,선택: 갤럭시 S23 256GB (크림),최고입니다!!너무 잘쓰구 있어요 ㅎㅎ
평점5,23.02.14.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 [ZEFKOO],색상 실물이 더 예쁨 배송 깔끔합니다
평점5,23.02.18.,용량: 256GB / 색상: 라벤더,아주좋아요 가볍고 사진도 촬영도 굿
평점5,23.04.22.,선택: 갤럭시 S23 256GB (크림),배송 엄청 빨라요!저렴하게 잘샀어요
평점5,23.02.22.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 2/28 순차출고 [ZEFKOO],디자인도 너무 예쁘고 기능도 좋아요
평점5,23.04.19.,색상: 크림(베이지),사용해보니 너무 좋아요 만족합니다
평점5,23.02.15.,제3자 정보제공 동의: 동의합니다 / 색상: 라벤더 [LIFKOO],생각만큼 이뻐요. 생각만큼 아담하고 한손에 들어와요..케이스나 보호필름 없이 며칠을 버텨야하니 그게 걱정이네요
평점5,23.04.15.,선택: 갤럭시 S23 256GB (팬텀블랙),아이가 좋아합니다타사이트보다 저렴하게 구입했습니다투명케이스도 같이 주셔서 바로 사용할수 있었습니다
평점5,23.07.25.,상세페이지안내내용동의: 동의함 / 컬러: 크림,센스있게 보내주셨어요 감사합니다
평점5,23.04.05.,정보없음,여자 평균 손인데도 한 손 조작이 쉽습니다.크림색은 화면과 같이 아주 예쁩니다.
평점5,23.04.11.,정보없음,너무 좋습니다 사이즈가 딱이네요.
평점5,23.03.10.,색상: 크림(베이지),이뻐요 s23까지 존버하길 잘했어요
평점5,23.05.13.,정보없음,크키도 적당하고 가벼워서 좋아요 그린 색상으로 골랐는데 은은하고 예뻐요
평점4,23.05.01.,정보없음,가볍고 디자인 색상 맘에 듭니다.
평점5,23.05.23.,선택: 갤럭시 S23 256GB (크림),배송 빨라서 좋아요. 맘에 들어요
평점5,23.10.25.,용량: S23울트라 256GB / 색상: 크림,크림색상도 마음에 듭니다예뻐요
평점5,23.04.06.,컬러(256GB): 256크림,서비스 까지 감사하죠 잘 쓸게요!
평점5,23.03.27.,용량: 256GB / 색상: 라벤더,디자인이 좋아졌네요만족합니다~
평점5,23.07.14.,선택: 갤럭시 S23 256GB (크림),저렴하게 잘 샀어요 많이 파세요
평점5,23.04.11.,제3자 정보제공 동의: 동의합니다 / 색상: 팬텀블랙 [ZKFKOO],역시 최고 감사합니다 잘 쓸게요
평점5,23.04.09.,선택: 갤럭시 S23 256GB (팬텀블랙),가성비좋네요 또구매할게요ㅈㅡ
평점4,23.08.27.,모델선택: 512GB / 색상선택: 블랙,아직써보진 못했어요 핸드폰 액정이 나가서 급하게 구매했어요 배송은 하루만에왔습니다 검정으로 샀는데 이뻐요 깔끔하고 액정필름이라도 하나챙겨주심 좋았을텐데 ㅠㅠ
평점5,23.05.23.,용량: 256GB / 색상: 팬텀블랙,좋아요 다음에 또 구입할게요~!
평점5,23.04.17.,선택: 갤럭시 S23 256GB (크림),너무 잘 쓰고 있습니다 조아요
평점5,23.10.11.,모델선택: 256GB / 색상선택: 블랙,너무'좋아요 싸게잘삿어요
평점5,23.05.28.,정보없음,워낙 광고가 많으니 설명이 필요없는제품입니다. 빠른배송 만족합니다.
평점5,23.03.12.,선택: 갤럭시 S23 256GB (크림),아들 선물로 삿는데 엄청좋아합니다~ 색깔도 깔끔하니 이쁘고 필름이랑 케이스도 감사합니다~~
평점5,23.09.24.,모델선택: 256GB / 색상선택: 라벤더,말이 필요없네요 최고입니다
평점5,23.09.11.,모델선택: 256GB / 색상선택: 그린,컬러가 좋네요. 맘에 들어요
평점5,23.02.23.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 2/28 순차출고 [ZEFKOO],크림색이 아이폰같이이뻐요
평점5,23.07.31.,용량: S23 256GB / 색상: 크림,아주 좋아요 마음에 들어요
평점5,23.03.24.,정보없음,너무 만족합니다 최고에요
평점5,23.03.24.,모델선택: 갤럭시S23 256GB / 색상선택: 크림,크림이 역시 가장이쁘네요
평점5,23.05.26.,선택: 갤럭시 S23 256GB (크림),엄청 만족합니다 잘쓸게요
평점5,23.03.08.,선택: 갤럭시 S23 256GB (크림),배송 빠르고 크림 이뻐요
평점5,23.03.27.,용량: 256GB / 색상: 라벤더,좋아요 강추 입니다 최고
평점5,23.02.16.,제3자 정보제공 동의: 동의합니다 / 색상: 그린 [ZGFKOO],배송 빨고 디자인 좋아요
평점5,23.03.05.,컬러(256GB): 256라벤더,너무 이쁘고 만족합니다
평점5,23.03.11.,컬러(256GB): 256크림,만족합니다 번창하세요
평점5,23.05.27.,컬러: 블랙,좋아요 잘 쓸게요 ㅎㅎ
평점5,23.05.01.,모델선택: 256GB / 색상선택: 블랙,좋아요 마음에 들어요
평점5,23.04.17.,컬러(256GB): 256라벤더,사이즈도 좋고 이뻐요
평점5,23.08.09.,정보없음,좋아요 감사합니다 ㅎ
평점5,23.10.20.,모델선택: 256GB / 색상선택: 라벤더,디자인 성능 빠지지않습니다와이프가 만족해요라벤데 이쁩니다
평점5,23.03.07.,선택: 갤럭시 S23 256GB (팬텀블랙),좋아요 잘쓰겠습니다
평점5,23.07.25.,용량: S23 512G / 색상: 크림,"아주 만족하면서 사용하고 있습니다.앱 반응 속도도 엄청 빠르고요.디자인도 깔끔하고, 카메라도 만족합니다."
평점5,23.06.16.,컬러(256GB): 256크림,만족합니다. 좋아요.
평점5,23.04.04.,컬러(256GB): 256크림,저렴하게 잘 샀어요.
평점5,23.06.30.,용량: S23울트라 256GB / 색상: 그린,"배송 빠르고, 상품 좋네요~~라이브 구매로 조금 더 저렴하게 구매했어요~"
평점5,23.02.18.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 2/28 순차출고 [ZEFKOO],크림색 너무 이뻐요
평점5,23.07.03.,용량: S23 256GB / 색상: 크림,크림색이 이쁘네요.
평점5,23.03.17.,모델선택: 갤럭시S23 256GB / 색상선택: 팬텀블랙,초음파지문 첨써보는데 신기해요 폰도 예쁘고 너무 좋아여 ㅎㅎㅎ
평점5,23.11.11.,용량: S23 256GB / 색상: 라벤더,좋아요 예뻐요~~~
평점5,23.04.02.,컬러(256GB): 256블랙,해외에 사는 사촌동생이 한국와서 급하게 선물로 주느라 사진을 못찍었네요  빠른배송으로  다행히 줄수 있었습니다! 감사합니다!
평점5,23.05.25.,정보없음,배송 안전하게 잘 받아보았습니다. 제품도 이상없고 좋습니다. 좋은 조건에 잘 구입했다고 생각합니다.잘 쓰겠습니다.  번창하세요
평점5,23.06.30.,용량: S23 256GB / 색상: 크림,배송도 빠르고 좋습니다. 색상 고민 많이 했는데 크림색 깔끔하고 예쁩니다. 사은품 충전기는 따로 오는지 아직 도착 안했네요.
평점5,23.10.20.,색상: 그린,폴드4에서 S23으로 갈아탔는데 가볍고 좋네요. 다만 23년 3월 제조품은 아쉽네요
평점5,23.03.19.,모델선택: 갤럭시S23 256GB / 색상선택: 팬텀블랙,배송이 생각보다 오래걸려 기다리던 초등학생 아들 목빠질뻔했네요 ㅎㅎ 그래도 너무 좋아합니다.
평점5,23.09.18.,용량: S23플러스 256GB / 색상: 팬텀블랙,아이가 많이 좋아하네요잘 사용하겠습니다.감사합니다.
평점5,23.03.21.,컬러(256GB): 256크림,뽁뽁이로 돌돌돌 안전하게 잘 받았습니다크림 이쁘네요^^
평점5,23.09.07.,모델선택: 256GB / 색상선택: 라벤더,배송 진짜 빨라요ㅎㅎ 크림 사고싶었는데 품절이라 라벤더한건데 색이 이뻐서 만족합니다!!
평점5,23.03.02.,컬러(256GB): 256크림,자급제는언제사도가격차이가많이없어서ㅋㅋ사버렸어요 판매자님친절하고 품질좋습니다
평점5,23.08.18.,용량: S23울트라 512GB / 색상: 크림,배송이 무척 빨라서 좋았습니다제조일도 5월달꺼라서 나름 나쁘지는 않네요잘 쓰겠습니다
평점5,23.04.25.,선택: 갤럭시 S23 256GB (크림),싸게 잘 구매했어요.금요일저녁에 구매했는데 화요일오늘 오전에 받았어요. 바로산거라 케이스도 보호필름도 없는데 같이 받아서 좋았어요♡
평점5,23.10.16.,용량: S23 256GB / 색상: 크림,좋은 제품을 저렴하게 구입하였습니다. 만족합니다.
평점5,23.10.26.,용량: S23 256GB / 색상: 라벤더,혜택 잘 받아서 저렴하게 구매했어요 택배기사가 택배 문앞에 던지듯이 내려놔서 걱정했는데 이상없는것 같아요
평점5,23.06.27.,용량: S23 256GB / 색상: 크림,디자인이 아주 미려합니다. 성능도 기대가됩니다.
평점5,23.04.13.,상세페이지안내내용동의: 동의함 / 컬러: 크림,젤리케이스랑필름주셔서 좋네요~배송도 바로 담날와서 종았구요..감사합니다~
평점5,23.04.23.,선택: 갤럭시 S23 256GB (라벤더),어머니 폰 바꿔 드렸는데 너무 만족 하시네요 :-)빠른 배송 감사합니다 !
평점5,23.03.30.,컬러(256GB): 256블랙,"주문후 빨리 도착했고,판매자분 답변도 빨라서 좋아요~잘쓸께요!ㅎㅎ"
평점5,23.06.08.,모델선택: 512GB / 색상선택: 크림,배송도 빠르고 n라이브때이용해서 만족합니다 사은품도 좋고
평점5,23.03.11.,컬러(256GB): 256크림,넘 좋아여 배송도 빠르고 케이스도 만족스럽네여 감사합니다
평점5,23.10.20.,모델선택: 256GB / 색상선택: 크림,넘 이쁘네요~~크림색이라 딸도 좋아하네요~^^
평점5,23.09.15.,정보없음,가볍고 좋네요. 와이프가 많이 좋아하네요^^
평점5,23.07.02.,용량: S23울트라 512GB / 색상: 크림,잘받았읍니다 감샇바니다 크림예뻐요
평점3,23.07.07.,정보없음,원하는 디자인 원하는 색입니다추전해주고싶어요만족합니다가벼워요
평점5,23.03.11.,선택: 갤럭시 S23 256GB (크림),"배송도 하루만에 왔고, 미개봉 씰도 확실해서 믿음이 가네요:)덕분에 좋은 선물 할 수 있었어요! 감사합니다:)0"
평점5,23.10.24.,모델선택: 256GB / 색상선택: 크림,저렴히 잘 샀습니다~ 배송도 빠르도 포장상태도 좋아요
평점5,23.09.20.,용량: S23플러스 256GB / 색상: 크림,처음으로 자급제 구매했는데 좋네요ㅎㅎ마침 행사하고 있어서 저렴하게 구매했고원했던 크림색상이 있어서 얼른 겟 했습니다~배송도 빠름빠름 넘 맘에 듭니다👍
평점4,23.04.08.,컬러(256GB): 256크림,배송 빠르게 해주셔서 감사합니다 혜택도 좋고 갖고싶엇던 s23이라 너무 조아요 통화품질 깨끗하고 속도도 빠르네요 카키색상이 품절이라 아쉬워요
평점5,23.04.22.,선택: 갤럭시 S23 256GB (크림),잘받았습니다마음에 듭니다 이뻐요
평점5,23.04.22.,선택: 갤럭시 S23 256GB (크림),정상작동 잘됩니다. 배송엄청빠르네요 잘쓸께요~
평점5,23.09.16.,용량: S23 256GB / 색상: 팬텀블랙,선물했는데 좋아하셨어요빠른 배송감사합니다.
평점5,23.03.10.,선택: 갤럭시 S23 256GB (크림),만족합니다 잘 받았어요맘에 들어요
평점5,23.03.11.,선택: 갤럭시 S23 256GB (팬텀블랙),정말 빨리 배송되네오 감사합니다 잘쓸게요!!
평점5,23.03.14.,컬러(256GB): 256라벤더,주문하고 다음날 받았습니다.배송도 빠르고 함께주신 폰케이스와 필름도 만족합니다!상품도 잘 쓰고있어요 감사합니다!
평점5,23.10.16.,용량: S23 256GB / 색상: 크림,배송빨리오고 상품조아요 만족합니다 ㅎㅎ
평점5,23.05.24.,상세페이지안내내용동의: 동의함 / 컬러: 크림,빠른 배송 감사합니다 저렴하게 잘 샀네요
평점5,23.07.06.,선택: 갤럭시 S23 256GB (크림),작고 이뻐요 배송도 빠르고 좋아요 ㅎㅎ
평점5,23.05.22.,컬러: 크림,디자인부터 성능까지 정말 최고입니다 배송도 빨랐고 휴대폰 포장도 깔끔했습니다 감사합니다~*^^*
평점5,23.08.06.,색상: 그린,좋아요.아들이.너무좋아하네요
평점5,23.04.04.,컬러(256GB): 256크림,빠른배송 감사합니다. 잘쓸게요
평점5,23.03.19.,상세페이지안내내용동의: 동의함 / 색상: 그린,배송이 정말 빠릅니다. 포장도 꼼꼼하게 해서 보내주셨네요. 감사합니다.
평점5,23.10.14.,모델선택: 256GB / 색상선택: 라벤더,크림색 사려다가 라벤더색 샀는데 너무 잘산거같아요 라벤더색상 너무예쁘네요
평점5,23.04.12.,정보없음,빠른배송 감사합니다! 한손에 잡기 편하고 이쁜 디자인~ 마음에 듭니다
평점5,23.10.06.,용량: S23 256GB / 색상: 크림,배송도 빠르고 잘 도착했습니다-잘 쓸게요 감사합니다
평점5,23.06.17.,용량: S23 256GB / 색상: 그린,배송도 빠르고 사은품도 잘 왔습니다 좋은 가격에 구매해서 만족스럽습니다
평점5,23.10.18.,모델선택: 256GB / 색상선택: 크림,빠른 배송 감사합니다. 너무 좋네요. ㅎㅎ
평점5,23.03.19.,모델선택: 갤럭시S23 256GB / 색상선택: 크림,너무 이뻐요~~~~배송은 지방이라 이틀만에 왔구요라벤더랑 크림 끝까지 고민하다가 결국 크림으로 골랐는데 후회 없어요ㅎㅎㅎ ㅎㅎ 넘 좋아여
평점5,23.08.08.,색상: 라벤더,아이가 맘에들어합니다 감사합니다
평점5,23.02.14.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 [ZEFKOO],디자인 최고☺️🫶🫶🫶 성능최고 ㅠ 배송도 넘 빠르고요. 기다린 보람이 있어요. 안전배송 감사해요.**삼성전자이벤트 참여**
평점5,23.05.11.,색상;그린{ZGEKOO}[1개],주말인데도 배송을 해주셔서 감사합니다지마켓 짱입니다^^
평점5,23.04.11.,컬러(256GB): 256라벤더,빠른배송 감사합니다. 사은품 액정필름+젤리케이스도 슬림해서 너무 좋네요 ㅎㅎㅎ
평점5,23.02.15.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 2/28 순차출고 [ZEFKOO],빠른 배송 감사합니다. 사전구매로 일반구매보다 저렴하게 구매했습니다!
평점4,23.07.13.,색상: 크림,빠른배송좋아요 제품도 좋아요
평점5,23.08.16.,모델선택: 256GB / 색상선택: 크림,배송이 빨라서 좋았어요배송 상태도 만족이에여
평점5,23.03.07.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 [ZEFKOO],좋아요 색도 예쁘고 배송도 좋아요
평점5,23.05.09.,모델선택: 512GB / 색상선택: 크림,받자마자 열어서 만져보니손에 착 감기는 그립감과 견고함이 느껴지는 고급스러움이 너무 좋아요. 잘 만들어진 것 같아요.ㅎㅎ
평점5,23.10.17.,모델선택: 256GB / 색상선택: 크림,만족합니다 감사합니다
평점5,23.04.12.,정보없음,크림보다  라벤더가 더이쁘네요 배송빠른고  좋아요 케이스는 안이쁘네요 ㅎ
평점5,23.02.27.,용량: 256GB / 색상: 그린,플립 쓰다가 s23 광고 보고 카메라 뽐뿌 와서 홀린듯 질렀어요..ㅎ 그린 색상인데 고급짐 뿜뿜하구요 무엇보다 제 작은 손에 딱 맞는 그립감과 그리웠던 가벼운 무게.. 매년 핸드폰을 바꿔왔는데 이번엔 2년은 꼭 써보려구요ㅋㅋ
평점5,23.08.18.,색상: 그린,아주 잘 사용중입니다.공시지원금 받은것과 같은 가격과 요금할인을 같이 받을수 있어서 아주 좋습니다.통신사에서 개통하면 제휴앱들이 많이 깔려있는데 공기계 사니까 필요한 앱만있고 간단하게 사용 가능하니 좋네요.
평점5,23.06.16.,용량: S23 256GB / 색상: 팬텀블랙,배송도 빠르고 아빠 폰 오래쓰셔서 사드렸는데 너무 좋아하시네요정품 충전기도 하루 뒤에 바로 받았어요이제 하나카드 결제 네이버페이 포인트만 기다립니다:)
